,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
579,0.03480796813964844,0.0003613948822021484,0.5012919896640827,0.5002511657165376,0.00316227766017,"(6, 6)",4,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 4}",703,0.11538461538461539,0.0970873786407767,0.7948717948717948,0.8122977346278317,0.6282051282051282,0.627831715210356,0.8051948051948052,0.8161290322580645,0.15789473684210525,0.14790996784565916,0.0030752465370662346,1.4671094578169048e-05,0.3035906263422535,0.31626382761094807
580,0.0378880500793457,0.0003906726837158203,0.4573643410852713,0.472993710451151,0.00316227766017,"(6, 6)",5,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 5}",807,0.6282051282051282,0.627831715210356,0.0641025641025641,0.10355987055016182,0.07692307692307693,0.07766990291262135,0.8441558441558441,0.8870967741935484,0.6842105263157895,0.6688102893890675,0.005958305799590777,6.35140292958907e-05,0.32572594903909213,0.32451889392648653
581,0.034182405471801756,0.00035381317138671875,0.627906976744186,0.627907409999567,0.00316227766017,"(6, 6)",6,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 6}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.002910017049042394,6.822271715728537e-06,0.0026048519024145646,0.0006462897072953943
582,0.037816762924194336,0.00039210319519042967,0.627906976744186,0.627907409999567,0.00316227766017,"(6, 6)",7,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 7}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0021470984144327976,6.121400616764546e-05,0.0026048519024145646,0.0006462897072953943
583,0.043430233001708986,0.0004077434539794922,0.5038759689922481,0.50112799669964,0.00316227766017,"(6, 6)",8,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 8}",691,0.1282051282051282,0.13268608414239483,0.6282051282051282,0.627831715210356,0.6153846153846154,0.6148867313915858,0.5194805194805194,0.5032258064516129,0.631578947368421,0.6270096463022508,0.006274891314554421,7.184836348430238e-05,0.19317662990391837,0.1900499489315511
584,0.042410659790039065,0.0005149364471435547,0.4935400516795866,0.4840667000327955,0.00316227766017,"(6, 6)",9,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 9}",716,0.3717948717948718,0.37216828478964403,0.9743589743589743,0.9320388349514563,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0015459446560998783,0.0002584168551727538,0.24158767562484063,0.22398699666243171
585,0.011309385299682617,0.00039429664611816405,0.37209302325581395,0.37209259000043304,0.00316227766017,"(6, 6, 6)",1,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 1}",846,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.001579102330577725,5.566170617133508e-05,0.00260485190241458,0.0006462897072953789
586,0.020220565795898437,0.0004669189453125,0.6744186046511628,0.667871103354773,0.00316227766017,"(6, 6, 6)",2,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 2}",137,0.9230769230769231,0.9320388349514563,0.9615384615384616,0.9255663430420712,0.32051282051282054,0.2750809061488673,0.2597402597402597,0.27419354838709675,0.9078947368421053,0.932475884244373,0.002403667971510274,0.00018925934119534137,0.31502442304196254,0.3210835633757812
587,0.024705791473388673,0.0003766059875488281,0.627906976744186,0.627907409999567,0.00316227766017,"(6, 6, 6)",3,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 3}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0013425778675303895,7.352575404127648e-06,0.0026048519024145646,0.0006462897072953943
588,0.03376097679138183,0.0004020214080810547,0.627906976744186,0.627907409999567,0.00316227766017,"(6, 6, 6)",4,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 4}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.002629460136460196,6.105404055040837e-05,0.0026048519024145646,0.0006462897072953943
589,0.034505033493041994,0.00038776397705078127,0.627906976744186,0.627907409999567,0.00316227766017,"(6, 6, 6)",5,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 5}",205,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0037741534666041296,1.887130872249502e-05,0.0026048519024145646,0.0006462897072953943
590,0.03607497215270996,0.0003785610198974609,0.6304909560723514,0.6324360664355206,0.00316227766017,"(6, 6, 6)",6,"{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6, 6), 'km__n_clusters': 6}",196,0.6282051282051282,0.6116504854368932,0.6410256410256411,0.6601941747572816,0.6282051282051282,0.6310679611650486,0.6233766233766234,0.632258064516129,0.631578947368421,0.6270096463022508,0.0035713013236419195,5.760461283107915e-06,0.005897209407277741,0.01570924815024752
