,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
34,0.023157262802124025,0.000641775131225586,0.627906976744186,0.627907409999567,10.0,"(12,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_components': 8}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.013287980779299975,0.0001243693692725991,0.0026048519024145646,0.0006462897072953943
35,0.028328418731689453,0.0006583690643310547,0.6330749354005168,0.6363278863295883,10.0,"(12,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'km__n_components': 9}",168,0.6282051282051282,0.6407766990291263,0.6410256410256411,0.6504854368932039,0.6410256410256411,0.6375404530744336,0.6233766233766234,0.632258064516129,0.631578947368421,0.6205787781350482,0.009532576281274614,9.443092671730108e-05,0.0070295807710193696,0.009862011448221363
36,0.007124853134155273,0.00043163299560546877,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_components': 1}",664,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.000555274800812273,1.5198020329495605e-05,0.00260485190241458,0.0006462897072953789
37,0.00908517837524414,0.00048265457153320315,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_components': 2}",664,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0008710063691505605,5.056308917057751e-05,0.00260485190241458,0.0006462897072953789
38,0.010251092910766601,0.00047760009765625,0.627906976744186,0.627907409999567,10.0,"(12, 12)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_components': 3}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0003468434430181867,8.042025133203261e-06,0.0026048519024145646,0.0006462897072953943
39,0.01373600959777832,0.0005041122436523438,0.37209302325581395,0.37209259000043304,10.0,"(12, 12)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_components': 4}",664,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.0005904612744579631,1.5257745945561801e-05,0.00260485190241458,0.0006462897072953789
40,0.014324712753295898,0.0005321979522705078,0.689922480620155,0.7160326128733507,10.0,"(12, 12)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_components': 5}",79,0.8717948717948718,0.9158576051779935,0.3974358974358974,0.43042071197411,0.3974358974358974,0.41423948220064727,0.8961038961038961,0.9096774193548387,0.8947368421052632,0.909967845659164,0.0021957199157584175,1.9973387507184862e-05,0.24051542785921323,0.23987182610677737
41,0.020585346221923827,0.0005330562591552735,0.627906976744186,0.627907409999567,10.0,"(12, 12)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_components': 6}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.010764522462871672,4.353081909571535e-06,0.0026048519024145646,0.0006462897072953943
42,0.022944307327270506,0.0006027698516845703,0.627906976744186,0.627907409999567,10.0,"(12, 12)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_components': 7}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.011128387841763687,8.579139339786407e-05,0.0026048519024145646,0.0006462897072953943
43,0.022001934051513673,0.0006182193756103516,0.627906976744186,0.627907409999567,10.0,"(12, 12)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'km__n_components': 8}",181,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.009150910166519418,0.00010557642032992384,0.0026048519024145646,0.0006462897072953943
