,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
794,0.4158633232116699,0.10506629943847656,0.46511627906976744,0.46855565950301925,0.000316227766017,"(18, 18)",3,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 3}",702,0.8846153846153846,0.9061488673139159,0.3333333333333333,0.3592233009708738,0.3717948717948718,0.36245954692556637,0.37662337662337664,0.34838709677419355,0.35526315789473684,0.3665594855305466,0.0015161040362030721,0.0014679615810482183,0.21131086154372014,0.21887963277647116
795,0.39827990531921387,0.10496416091918945,0.6537467700258398,0.6687355076367819,0.000316227766017,"(18, 18)",4,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 4}",233,0.2564102564102564,0.21359223300970873,0.2948717948717949,0.34627831715210355,0.8846153846153846,0.9158576051779935,0.935064935064935,0.932258064516129,0.9078947368421053,0.9356913183279743,0.028809360271556148,0.0020373724930001823,0.31137022049194385,0.3202851585923756
796,0.40534396171569825,0.10495285987854004,0.37209302325581395,0.37209259000043304,0.000316227766017,"(18, 18)",5,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 5}",760,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.3717948717948718,0.37216828478964403,0.37662337662337664,0.3709677419354839,0.3684210526315789,0.3729903536977492,0.004824300410782889,0.0013655749368727873,0.00260485190241458,0.0006462897072953789
797,0.38790063858032225,0.10506882667541503,0.896640826873385,0.8998722889600742,0.000316227766017,"(18, 18)",6,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 6}",65,0.8205128205128205,0.9093851132686084,0.9102564102564102,0.86084142394822,0.9487179487179487,0.948220064724919,0.9090909090909091,0.864516129032258,0.8947368421052632,0.9163987138263665,0.039283687645871604,0.0013135046634212904,0.04223276893129406,0.03308954649132821
798,0.40131869316101076,0.10558557510375977,0.627906976744186,0.627907409999567,0.000316227766017,"(18, 18)",7,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 7}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0018118471271704015,0.0008601385414207034,0.0026048519024145646,0.0006462897072953943
799,0.40956945419311525,0.10507431030273437,0.8785529715762274,0.8417447464291696,0.000316227766017,"(18, 18)",8,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 8}",98,0.9487179487179487,0.912621359223301,0.9358974358974359,0.8381877022653722,0.8205128205128205,0.7766990291262136,0.8441558441558441,0.8580645161290322,0.8421052631578947,0.8231511254019293,0.008307796204653564,0.0016427028237990483,0.05320036512618187,0.044450308817306765
800,0.3850842475891113,0.10480241775512696,0.3178294573643411,0.32299121638337347,0.000316227766017,"(18, 18)",9,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18), 'filter__n': 9}",944,0.2948717948717949,0.2750809061488673,0.3717948717948718,0.34951456310679613,0.32051282051282054,0.3333333333333333,0.3116883116883117,0.33548387096774196,0.2894736842105263,0.3215434083601286,0.03939136633458925,0.0014552723638603404,0.02932665332061524,0.025549981204770707
801,0.4093001365661621,0.1050374984741211,0.627906976744186,0.627907409999567,0.000316227766017,"(18, 18, 18)",1,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 1}",323,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6282051282051282,0.627831715210356,0.6233766233766234,0.6290322580645161,0.631578947368421,0.6270096463022508,0.0038976934546185848,0.001113594716578429,0.0026048519024145646,0.0006462897072953943
802,0.4051499366760254,0.10599265098571778,0.30749354005167956,0.2937406753586439,0.000316227766017,"(18, 18, 18)",2,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 2}",960,0.05128205128205128,0.045307443365695796,0.6666666666666666,0.6699029126213593,0.6410256410256411,0.6310679611650486,0.06493506493506493,0.07419354838709677,0.10526315789473684,0.04823151125401929,0.005455245854342654,0.0005982017193248638,0.28529021555672707,0.2917130397741182
803,0.4113017559051514,0.1042050838470459,0.5788113695090439,0.575328822528112,0.000316227766017,"(18, 18, 18)",3,"{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18), 'filter__n': 3}",663,0.8589743589743589,0.8284789644012945,0.3717948717948718,0.3818770226537217,0.9230769230769231,0.919093851132686,0.36363636363636365,0.3774193548387097,0.3684210526315789,0.36977491961414793,0.011284857997485787,0.00195918805925098,0.25739066658753995,0.24539908414695566
