,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
1199,0.014729976654052734,0.0005085945129394531,0.34951456310679613,0.362616027381396,1e-05,"(6, 6)",1,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 1}",922,0.34782608695652173,0.34750911300121506,0.34782608695652173,0.34750911300121506,0.3333333333333333,0.38153098420413123,0.36097560975609755,0.37454545454545457,0.35784313725490197,0.3619854721549637,0.00393600723359314,8.309705316365034e-05,0.009677214999532457,0.013834176145635365
1200,0.012256383895874023,0.00047359466552734377,0.3990291262135922,0.40194386870894894,1e-05,"(6, 6)",2,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 2}",494,0.391304347826087,0.4046172539489672,0.357487922705314,0.4131227217496962,0.42028985507246375,0.39003645200486026,0.40487804878048783,0.40484848484848485,0.4215686274509804,0.39709443099273606,0.002803009023919365,1.265425559516049e-05,0.02360238965170466,0.007821178397076273
1201,0.012046575546264648,0.00053253173828125,0.32427184466019415,0.3250001794650764,1e-05,"(6, 6)",3,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 3}",1065,0.32367149758454106,0.32320777642770354,0.3188405797101449,0.3244228432563791,0.2995169082125604,0.3292831105710814,0.33658536585365856,0.32,0.3431372549019608,0.3280871670702179,0.005217470751252226,6.394128488439933e-05,0.01515995231271159,0.003359190728800926
1202,0.019347429275512695,0.0005546092987060546,0.29514563106796116,0.2960922038605586,1e-05,"(6, 6)",4,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 4}",1172,0.27053140096618356,0.28068043742405835,0.2753623188405797,0.2600243013365735,0.3526570048309179,0.3195625759416768,0.28780487804878047,0.28,0.28921568627450983,0.34019370460048426,0.008091894488588559,8.520846531790582e-05,0.029712431301965863,0.029302477353979815
1203,0.013805818557739259,0.0004920482635498047,0.41941747572815535,0.42573798936885615,1e-05,"(6, 6)",5,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 5}",236,0.42028985507246375,0.42770352369380316,0.3671497584541063,0.43377885783718106,0.3864734299516908,0.43256379100850545,0.47317073170731705,0.41575757575757577,0.45098039215686275,0.4188861985472155,0.0031050889042246186,3.500303051269809e-05,0.0392388871093746,0.00723417102710512
1204,0.011986398696899414,0.0005425453186035156,0.42330097087378643,0.4211219115268377,1e-05,"(6, 6)",6,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 6}",150,0.42028985507246375,0.42770352369380316,0.4251207729468599,0.4264884568651276,0.42028985507246375,0.41798298906439857,0.424390243902439,0.416969696969697,0.4264705882352941,0.41646489104116224,0.002187812693610972,0.0001156733236142348,0.0025565254303442477,0.0049172957475019895
1205,0.011574697494506837,0.00048499107360839845,0.3932038834951456,0.39442075867991805,1e-05,"(6, 6)",7,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 7}",558,0.38164251207729466,0.3985419198055893,0.3864734299516908,0.393681652490887,0.3961352657004831,0.39611178614823817,0.3951219512195122,0.3927272727272727,0.4068627450980392,0.3910411622276029,0.0036583607313907356,5.003142163215048e-05,0.008681959538160382,0.0026336054272927583
1206,0.018468761444091798,0.00048379898071289064,0.38349514563106796,0.3990612626727708,1e-05,"(6, 6)",8,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 8}",642,0.3719806763285024,0.402187120291616,0.3671497584541063,0.4155528554070474,0.4396135265700483,0.43013365735115433,0.35121951219512193,0.3793939393939394,0.3872549019607843,0.36803874092009686,0.007381440791664644,1.792260824337997e-05,0.030387213815293523,0.02278788181760194
1207,0.010236978530883789,0.0005280494689941407,0.3766990291262136,0.38083143629029903,1e-05,"(6, 6)",9,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 9}",703,0.3526570048309179,0.3863912515188335,0.38164251207729466,0.37910085054678005,0.357487922705314,0.3863912515188335,0.3902439024390244,0.3781818181818182,0.4019607843137255,0.37409200968523004,0.001259731621665113,7.952757541303495e-05,0.018924974377202124,0.004842692739632788
1208,0.01741347312927246,0.00047311782836914065,0.40388349514563104,0.40726573874396027,1e-05,"(6, 6)",10,"{'NN__alpha': 1.0000000000000001e-05, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 10}",427,0.4444444444444444,0.393681652490887,0.3864734299516908,0.40704738760631837,0.4251207729468599,0.3973268529769137,0.35121951219512193,0.41333333333333333,0.4117647058823529,0.42493946731234866,0.004025420178772643,1.2836222483530446e-05,0.03234968969302007,0.011247514502775283
