,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
230,0.01850590705871582,0.00044550895690917967,0.3572815533980582,0.36820681081109036,1.0,"(6, 6, 6)",11,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'pca__n_components': 11}",898,0.33816425120772947,0.3487241798298906,0.3526570048309179,0.38517618469015796,0.3864734299516908,0.3754556500607533,0.36585365853658536,0.3660606060606061,0.3431372549019608,0.36561743341404357,0.006984715671696392,8.637975863030958e-05,0.017414253625940897,0.012094538440138821
231,0.015027236938476563,0.00031585693359375,0.3679611650485437,0.3674745251864926,1.0,"(12,)",1,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (12,), 'pca__n_components': 1}",773,0.34299516908212563,0.3560145808019441,0.3526570048309179,0.362089914945322,0.34782608695652173,0.3778857837181045,0.35609756097560974,0.38181818181818183,0.4411764705882353,0.3595641646489104,0.0035461480314072083,4.0105378443363725e-06,0.03665397591806455,0.010363715032368133
232,0.011036157608032227,0.0003660678863525391,0.40388349514563104,0.39223245800200723,1.0,"(12,)",2,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (12,), 'pca__n_components': 2}",358,0.463768115942029,0.38760631834750914,0.34299516908212563,0.40704738760631837,0.43478260869565216,0.37910085054678005,0.37073170731707317,0.3987878787878788,0.4068627450980392,0.38861985472154964,0.002050170114873164,0.0001173076201824107,0.04333785242647046,0.009688620807768278
233,0.012176418304443359,0.0003386020660400391,0.2941747572815534,0.2973416777015846,1.0,"(12,)",3,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (12,), 'pca__n_components': 3}",1192,0.2995169082125604,0.2976913730255164,0.2560386473429952,0.30741190765492105,0.27053140096618356,0.3001215066828676,0.3024390243902439,0.3054545454545455,0.3431372549019608,0.27602905569007263,0.00458010150842468,5.598693695740397e-05,0.02997945852548098,0.011218785562443486
234,0.01016387939453125,0.00030980110168457033,0.4058252427184466,0.40801920285232685,1.0,"(12,)",4,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (12,), 'pca__n_components': 4}",331,0.40096618357487923,0.3997569866342649,0.357487922705314,0.4240583232077764,0.3961352657004831,0.41433778857837184,0.4195121951219512,0.40484848484848485,0.45588235294117646,0.39709443099273606,0.0016301343391521292,1.1013390073085878e-05,0.032042863465706464,0.009948328674023359
235,0.01539301872253418,0.0003429889678955078,0.23300970873786409,0.2478258227689206,1.0,"(12,)",5,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (12,), 'pca__n_components': 5}",1251,0.2028985507246377,0.23693803159173754,0.26570048309178745,0.26366950182260024,0.25120772946859904,0.2551640340218712,0.22926829268292684,0.25333333333333335,0.21568627450980393,0.23002421307506055,0.005250640663930309,5.5950821315892634e-05,0.02292968081808423,0.012414874041862313
236,0.009933233261108398,0.0003810405731201172,0.3844660194174757,0.39661200283471015,1.0,"(12,)",6,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (12,), 'pca__n_components': 6}",583,0.3864734299516908,0.41919805589307413,0.3719806763285024,0.3973268529769137,0.37681159420289856,0.39125151883353587,0.4195121951219512,0.3842424242424242,0.36764705882352944,0.3910411622276029,0.0009504970552649095,0.00015353293128055753,0.018557842510089427,0.01202843574059753
237,0.010271406173706055,0.0003563880920410156,0.4058252427184466,0.40462290696514397,1.0,"(12,)",7,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (12,), 'pca__n_components': 7}",331,0.42028985507246375,0.40583232077764275,0.37681159420289856,0.42162818955042525,0.4057971014492754,0.40583232077764275,0.4195121951219512,0.3927272727272727,0.4068627450980392,0.39709443099273606,0.0015857264870404479,6.466576449243482e-05,0.015770915475515967,0.009902414490752593
238,0.014614391326904296,0.0003180980682373047,0.3757281553398058,0.3759620407737878,1.0,"(12,)",8,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (12,), 'pca__n_components': 8}",695,0.391304347826087,0.3572296476306197,0.34299516908212563,0.3863912515188335,0.357487922705314,0.3669501822600243,0.40487804878048783,0.39151515151515154,0.38235294117647056,0.37772397094430993,0.004589511391542851,1.1688250474442767e-05,0.022555794962402873,0.012537050970350247
239,0.012193822860717773,0.0003085136413574219,0.36019417475728155,0.3703930399288844,1.0,"(12,)",9,"{'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (12,), 'pca__n_components': 9}",861,0.3719806763285024,0.36938031591737547,0.3526570048309179,0.3754556500607533,0.36231884057971014,0.36938031591737547,0.33170731707317075,0.3806060606060606,0.38235294117647056,0.35714285714285715,0.004709499786424042,5.120174291819045e-06,0.01729174591854352,0.007842886922681432
